"source_transaction_id","coverage_code","limits","deductable","per_occurance","premium","created_date"
"472288048_0","08",1000000,,1000000,150.00,
"472288049_0","08",1000000,,1000000,150.00,
"472288050_0","08",1000000,,1000000,150.00,
"472288051_0","08",1000000,,1000000,150.00,
"472288052_0","08",1000000,,1000000,150.00,
"472288053_0","08",1000000,,1000000,150.00,
"472288054_0","08",1000000,,1000000,150.00,
"472288055_0","08",1000000,,1000000,150.00,
"472288056_0","08",1000000,,1000000,150.00,
"472288057_0","08",1000000,,1000000,150.00,
"472288058_0","08",1000000,,1000000,150.00,
"472288059_0","08",1000000,,1000000,150.00,
"472288060_0","08",1000000,,1000000,150.00,
"472288061_0","08",1000000,,1000000,150.00,
"472288062_0","08",1000000,,1000000,150.00,
"472288063_0","08",1000000,,1000000,150.00,
"472288064_0","08",1000000,,1000000,150.00,
"472288065_0","08",1000000,,1000000,150.00,
"472288066_0","08",1000000,,1000000,150.00,
"472288067_0","08",1000000,,1000000,150.00,
"472288068_0","08",1000000,,1000000,150.00,
"472288069_0","08",1000000,,1000000,150.00,
"472288070_0","08",1000000,,1000000,150.00,
"472288071_0","08",1000000,,1000000,150.00,
"472288072_0","08",1000000,,1000000,150.00,
"472288073_0","08",1000000,,1000000,150.00,
"472288074_0","08",1000000,,1000000,150.00,
"472288075_0","08",1000000,,1000000,150.00,
"472288076_0","08",1000000,,1000000,150.00,
"472288077_0","08",1000000,,1000000,150.00,
"472288078_0","08",1000000,,1000000,150.00,
"472288079_0","08",1000000,,1000000,150.00,
"472288080_0","08",1000000,,1000000,150.00,
"472288081_0","08",1000000,,1000000,150.00,
"472288082_0","08",1000000,,1000000,150.00,
"472288083_0","08",1000000,,1000000,150.00,
"472288084_0","08",1000000,,1000000,150.00,
"472288085_0","08",1000000,,1000000,150.00,
"472288086_0","08",1000000,,1000000,150.00,
"472288087_0","08",1000000,,1000000,150.00,
"472288088_0","08",1000000,,1000000,150.00,
"472288089_0","08",1000000,,1000000,150.00,
"472288090_0","08",1000000,,1000000,150.00,
"472288091_0","08",1000000,,1000000,150.00,
"472288092_0","08",1000000,,1000000,150.00,
"472288093_0","08",1000000,,1000000,150.00,
"472288094_0","08",1000000,,1000000,150.00,
"472288095_0","08",1000000,,1000000,150.00,
"472288096_0","08",1000000,,1000000,150.00,
"472288097_0","08",1000000,,1000000,150.00,
"472288098_0","08",1000000,,1000000,150.00,
"472288099_0","08",1000000,,1000000,150.00,
"472288100_0","08",1000000,,1000000,150.00,
"472288101_0","08",1000000,,1000000,150.00,
"472288102_0","08",1000000,,1000000,150.00,
"472288103_0","08",1000000,,1000000,150.00,
"472288104_0","08",1000000,,1000000,150.00,
"472288105_0","08",1000000,,1000000,150.00,
"472288106_0","08",1000000,,1000000,150.00,
"472288107_0","08",1000000,,1000000,150.00,
"472288108_0","08",1000000,,1000000,150.00,
"472288109_0","08",1000000,,1000000,150.00,
"472288110_0","08",1000000,,1000000,150.00,
"472288111_0","08",1000000,,1000000,150.00,
"472288112_0","08",1000000,,1000000,150.00,
"472288113_0","08",1000000,,1000000,150.00,
"472288114_0","08",1000000,,1000000,150.00,
"472288115_0","08",1000000,,1000000,150.00,
"472288116_0","08",1000000,,1000000,150.00,
"472288117_0","08",1000000,,1000000,150.00,
"472288118_0","08",1000000,,1000000,150.00,
"472288119_0","08",1000000,,1000000,150.00,
"472288120_0","08",1000000,,1000000,150.00,
"472288121_0","08",1000000,,1000000,150.00,
"472288122_0","08",1000000,,1000000,150.00,
"472288123_0","08",1000000,,1000000,150.00,
"472288125_0","08",1000000,,1000000,150.00,
"472288126_0","08",1000000,,1000000,150.00,
"472288127_0","08",1000000,,1000000,150.00,
"472288128_0","08",1000000,,1000000,150.00,
"472288129_0","08",1000000,,1000000,150.00,
"472288130_0","08",1000000,,1000000,150.00,
"472288131_0","08",1000000,,1000000,150.00,
"472288132_0","08",1000000,,1000000,150.00,
"472288133_0","08",1000000,,1000000,150.00,
"472288134_0","08",1000000,,1000000,150.00,
"472288135_0","08",1000000,,1000000,150.00,
"472288136_0","08",1000000,,1000000,150.00,
"472288137_0","08",1000000,,1000000,150.00,
"472288138_0","08",1000000,,1000000,150.00,
"472288139_0","08",1000000,,1000000,150.00,
"472288140_0","08",1000000,,1000000,150.00,
"472288141_0","08",1000000,,1000000,150.00,
"472288142_0","08",1000000,,1000000,150.00,
"472288143_0","08",1000000,,1000000,150.00,
"472288144_0","08",1000000,,1000000,150.00,
"472288145_0","08",1000000,,1000000,150.00,
"472288146_0","08",1000000,,1000000,150.00,
"472288147_0","08",1000000,,1000000,150.00,
"472288148_0","08",1000000,,1000000,150.00,
"472288149_0","08",1000000,,1000000,150.00,
"472288150_0","08",1000000,,1000000,150.00,
"472288151_0","08",1000000,,1000000,150.00,
"472288152_0","08",1000000,,1000000,150.00,
"472288153_0","08",1000000,,1000000,150.00,
"472288154_0","08",1000000,,1000000,150.00,
"472288155_0","08",1000000,,1000000,150.00,
"472288156_0","08",1000000,,1000000,150.00,
"472288157_0","08",1000000,,1000000,150.00,
"472288158_0","08",1000000,,1000000,150.00,
"472288159_0","08",1000000,,1000000,150.00,
"472288160_0","08",1000000,,1000000,150.00,
"472288161_0","08",1000000,,1000000,150.00,
"472288162_0","08",1000000,,1000000,150.00,
"472288163_0","08",1000000,,1000000,150.00,
"472288164_0","08",1000000,,1000000,150.00,
"472288165_0","08",1000000,,1000000,150.00,
"472288166_0","08",1000000,,1000000,150.00,
"472288167_0","08",1000000,,1000000,150.00,
"472288168_0","08",1000000,,1000000,150.00,
"472288169_0","08",1000000,,1000000,150.00,
"472288170_0","08",1000000,,1000000,150.00,
"472288171_0","08",1000000,,1000000,150.00,
"472288172_0","08",1000000,,1000000,150.00,
"472288173_0","08",1000000,,1000000,150.00,
"472288174_0","08",1000000,,1000000,150.00,
"472288175_0","08",1000000,,1000000,150.00,
"472288176_0","08",1000000,,1000000,150.00,
"472288177_0","08",1000000,,1000000,150.00,
"472288178_0","08",1000000,,1000000,150.00,
"472288179_0","08",1000000,,1000000,150.00,
"472288180_0","08",1000000,,1000000,150.00,
"472288181_0","08",1000000,,1000000,150.00,
"472288182_0","08",1000000,,1000000,150.00,
"472288183_0","08",1000000,,1000000,150.00,
"472288184_0","08",1000000,,1000000,150.00,
"472288185_0","08",1000000,,1000000,150.00,
"472288187_0","08",1000000,,1000000,150.00,
"472288188_0","08",1000000,,1000000,150.00,
"472288189_0","08",1000000,,1000000,150.00,
"472288190_0","08",1000000,,1000000,150.00,
"472288191_0","08",1000000,,1000000,150.00,
"472288192_0","08",1000000,,1000000,150.00,
"472288193_0","08",1000000,,1000000,150.00,
"472288194_0","08",1000000,,1000000,150.00,
"472288195_0","08",1000000,,1000000,150.00,
"472288196_0","08",1000000,,1000000,150.00,
"472288197_0","08",1000000,,1000000,150.00,
"472288198_0","08",1000000,,1000000,150.00,
"472288199_0","08",1000000,,1000000,150.00,
"472288200_0","08",1000000,,1000000,150.00,
"472288201_0","08",1000000,,1000000,150.00,
"472288202_0","08",1000000,,1000000,150.00,
"472288203_0","08",1000000,,1000000,150.00,
"472288204_0","08",1000000,,1000000,150.00,
"472288205_0","08",1000000,,1000000,150.00,
"472288206_0","08",1000000,,1000000,150.00,
"472288207_0","08",1000000,,1000000,150.00,
"472288208_0","08",1000000,,1000000,150.00,
"472288209_0","08",1000000,,1000000,150.00,
"472288210_0","08",1000000,,1000000,150.00,
"472288211_0","08",1000000,,1000000,150.00,
"472288212_0","08",1000000,,1000000,150.00,
"472288213_0","08",1000000,,1000000,150.00,
"472288214_0","08",1000000,,1000000,150.00,
"472288215_0","08",1000000,,1000000,150.00,
"472288216_0","08",1000000,,1000000,150.00,
"472288217_0","08",1000000,,1000000,150.00,
"472288218_0","08",1000000,,1000000,150.00,
"472288219_0","08",1000000,,1000000,150.00,
"472288220_0","08",1000000,,1000000,150.00,
"472288221_0","08",1000000,,1000000,150.00,
"472288222_0","08",1000000,,1000000,150.00,
"472288223_0","08",1000000,,1000000,150.00,
"472288224_0","08",1000000,,1000000,150.00,
"472288225_0","08",1000000,,1000000,150.00,
"472288226_0","08",1000000,,1000000,150.00,
"472288227_0","08",1000000,,1000000,150.00,
"472288228_0","08",1000000,,1000000,150.00,
"472288229_0","08",1000000,,1000000,150.00,
"472288230_0","08",1000000,,1000000,150.00,
"472288231_0","08",1000000,,1000000,150.00,
"472288232_0","08",1000000,,1000000,150.00,
"472288233_0","08",1000000,,1000000,150.00,
"472288234_0","08",1000000,,1000000,150.00,
"472288235_0","08",1000000,,1000000,150.00,
"472288236_0","08",1000000,,1000000,150.00,
"472288237_0","08",1000000,,1000000,150.00,
"472288238_0","08",1000000,,1000000,150.00,
"472288239_0","08",1000000,,1000000,150.00,
"472288240_0","08",1000000,,1000000,150.00,
"472288241_0","08",1000000,,1000000,150.00,
"472288242_0","08",1000000,,1000000,150.00,
"472288243_0","08",1000000,,1000000,150.00,
"472288244_0","08",1000000,,1000000,150.00,
"472288245_0","08",1000000,,1000000,150.00,
"472288246_0","08",1000000,,1000000,150.00,
"472288247_0","08",1000000,,1000000,150.00,
"472288248_0","08",1000000,,1000000,150.00,
"472288249_0","08",1000000,,1000000,150.00,
"472288250_0","08",1000000,,1000000,150.00,
"472288251_0","08",1000000,,1000000,150.00,
"472288252_0","08",1000000,,1000000,150.00,
"472288253_0","08",1000000,,1000000,150.00,
"472288254_0","08",1000000,,1000000,150.00,
"472288255_0","08",1000000,,1000000,150.00,
"472288256_0","08",1000000,,1000000,150.00,
"472288257_0","08",1000000,,1000000,150.00,
"472288258_0","08",1000000,,1000000,150.00,
"472288259_0","08",1000000,,1000000,150.00,
"472288260_0","08",1000000,,1000000,150.00,
"472288261_0","08",1000000,,1000000,150.00,
"472288262_0","08",1000000,,1000000,150.00,
"472288263_0","08",1000000,,1000000,150.00,
"472288264_0","08",1000000,,1000000,150.00,
"472288265_0","08",1000000,,1000000,150.00,
"472288266_0","08",1000000,,1000000,150.00,
"472288267_0","08",1000000,,1000000,150.00,
"472288268_0","08",1000000,,1000000,150.00,
"472288269_0","08",1000000,,1000000,150.00,
"472288270_0","08",1000000,,1000000,150.00,
"472288271_0","08",1000000,,1000000,150.00,
"472288272_0","08",1000000,,1000000,150.00,
"472288273_0","08",1000000,,1000000,150.00,
"472288274_0","08",1000000,,1000000,150.00,
"472288275_0","08",1000000,,1000000,150.00,
"472288276_0","08",1000000,,1000000,150.00,
"472288277_0","08",1000000,,1000000,150.00,
"472288278_0","08",1000000,,1000000,150.00,
"472288279_0","08",1000000,,1000000,150.00,
"472288280_0","08",1000000,,1000000,150.00,
"472288281_0","08",1000000,,1000000,150.00,
"472288282_0","08",1000000,,1000000,150.00,
"472288283_0","08",1000000,,1000000,150.00,
"472288284_0","08",1000000,,1000000,150.00,
"472288285_0","08",1000000,,1000000,150.00,
"472288286_0","08",1000000,,1000000,150.00,
"472288287_0","08",1000000,,1000000,150.00,
"472288288_0","08",1000000,,1000000,150.00,
"472288289_0","08",1000000,,1000000,150.00,
"472288290_0","08",1000000,,1000000,150.00,
"472288291_0","08",1000000,,1000000,150.00,
"472288292_0","08",1000000,,1000000,150.00,
"472288293_0","08",1000000,,1000000,150.00,
"472288294_0","08",1000000,,1000000,150.00,
"472288295_0","08",1000000,,1000000,150.00,
"472288296_0","08",1000000,,1000000,150.00,
"472288297_0","08",1000000,,1000000,150.00,
"472288298_0","08",1000000,,1000000,150.00,
"472288299_0","08",1000000,,1000000,150.00,
"472288300_0","08",1000000,,1000000,150.00,
"472288301_0","08",1000000,,1000000,150.00,
"472288302_0","08",1000000,,1000000,150.00,
"472288303_0","08",1000000,,1000000,150.00,
"472288304_0","08",1000000,,1000000,150.00,
"472288305_0","08",1000000,,1000000,150.00,
"472288306_0","08",1000000,,1000000,150.00,
"472288307_0","08",1000000,,1000000,150.00,
"472288308_0","08",1000000,,1000000,150.00,
"472288309_0","08",1000000,,1000000,150.00,
"472288310_0","08",1000000,,1000000,150.00,
"472288311_0","08",1000000,,1000000,150.00,
"472288312_0","08",1000000,,1000000,150.00,
"472288313_0","08",1000000,,1000000,150.00,
"472288314_0","08",1000000,,1000000,150.00,
"472288315_0","08",1000000,,1000000,150.00,
"472288316_0","08",1000000,,1000000,150.00,
"472288317_0","08",1000000,,1000000,150.00,
"472288318_0","08",1000000,,1000000,150.00,
"472288319_0","08",1000000,,1000000,150.00,
"472288320_0","08",1000000,,1000000,150.00,
"472288321_0","08",1000000,,1000000,150.00,
"472288322_0","08",1000000,,1000000,150.00,
"472288323_0","08",1000000,,1000000,150.00,
"472288324_0","08",1000000,,1000000,150.00,
"472288325_0","08",1000000,,1000000,150.00,
"472288326_0","08",1000000,,1000000,150.00,
"472288327_0","08",1000000,,1000000,150.00,
"472288328_0","08",1000000,,1000000,150.00,
"472288329_0","08",1000000,,1000000,150.00,
"472288330_0","08",1000000,,1000000,150.00,
"472288331_0","08",1000000,,1000000,150.00,
"472288332_0","08",1000000,,1000000,150.00,
"472288333_0","08",1000000,,1000000,150.00,
"472288334_0","08",1000000,,1000000,150.00,
"472288335_0","08",1000000,,1000000,150.00,
"472288336_0","08",1000000,,1000000,150.00,
"472288337_0","08",1000000,,1000000,150.00,
"472288338_0","08",1000000,,1000000,150.00,
"472288339_0","08",1000000,,1000000,150.00,
"472288340_0","08",1000000,,1000000,150.00,
"472288341_0","08",1000000,,1000000,150.00,
"472288342_0","08",1000000,,1000000,150.00,
"472288343_0","08",1000000,,1000000,150.00,
"472288344_0","08",1000000,,1000000,150.00,
"472288345_0","08",1000000,,1000000,150.00,
"472288346_0","08",1000000,,1000000,150.00,
"472288347_0","08",1000000,,1000000,150.00,
"472288348_0","08",1000000,,1000000,150.00,
"472288349_0","08",1000000,,1000000,150.00,
"472288350_0","08",1000000,,1000000,150.00,
"472288351_0","08",1000000,,1000000,150.00,
"472288352_0","08",1000000,,1000000,150.00,
"472288353_0","08",1000000,,1000000,150.00,
"472288354_0","08",1000000,,1000000,150.00,
"472288355_0","08",1000000,,1000000,150.00,
"472288356_0","08",1000000,,1000000,150.00,
"472288357_0","08",1000000,,1000000,150.00,
"472288358_0","08",1000000,,1000000,150.00,
"472288360_0","08",1000000,,1000000,150.00,
"472288361_0","08",1000000,,1000000,150.00,
"472288362_0","08",1000000,,1000000,150.00,
"472288363_0","08",1000000,,1000000,150.00,
"472288364_0","08",1000000,,1000000,150.00,
"472288365_0","08",1000000,,1000000,150.00,
"472288366_0","08",1000000,,1000000,150.00,
"472288367_0","08",1000000,,1000000,150.00,
"472288368_0","08",1000000,,1000000,150.00,
"472288369_0","08",1000000,,1000000,150.00,
"472288370_0","08",1000000,,1000000,150.00,
"472288371_0","08",1000000,,1000000,150.00,
"472288372_0","08",1000000,,1000000,150.00,
"472288373_0","08",1000000,,1000000,150.00,
"472288374_0","08",1000000,,1000000,150.00,
"472288375_0","08",1000000,,1000000,150.00,
"472288376_0","08",1000000,,1000000,150.00,
"472288377_0","08",1000000,,1000000,150.00,
"472288378_0","08",1000000,,1000000,150.00,
"472288379_0","08",1000000,,1000000,150.00,
"472288380_0","08",1000000,,1000000,150.00,
"472288381_0","08",1000000,,1000000,150.00,
"472288382_0","08",1000000,,1000000,150.00,
"472288383_0","08",1000000,,1000000,150.00,
"472288384_0","08",1000000,,1000000,150.00,
"472288385_0","08",1000000,,1000000,150.00,
"472288386_0","08",1000000,,1000000,150.00,
"472288387_0","08",1000000,,1000000,150.00,
"472288388_0","08",1000000,,1000000,150.00,
"472288389_0","08",1000000,,1000000,150.00,
"472288390_0","08",1000000,,1000000,150.00,
"472288391_0","08",1000000,,1000000,150.00,
"472288392_0","08",1000000,,1000000,150.00,
"472288393_0","08",1000000,,1000000,150.00,
"472288394_0","08",1000000,,1000000,150.00,
"472288395_0","08",1000000,,1000000,150.00,
"472288396_0","08",1000000,,1000000,150.00,
"472288397_0","08",1000000,,1000000,150.00,
"472288398_0","08",1000000,,1000000,150.00,
"472288399_0","08",1000000,,1000000,150.00,
"472288400_0","08",1000000,,1000000,150.00,
"472288401_0","08",1000000,,1000000,150.00,
"472288402_0","08",1000000,,1000000,150.00,
"472288403_0","08",1000000,,1000000,150.00,
"472288404_0","08",1000000,,1000000,150.00,
"472288405_0","08",1000000,,1000000,150.00,
"472288406_0","08",1000000,,1000000,150.00,
"472288407_0","08",1000000,,1000000,150.00,
"472288408_0","08",1000000,,1000000,150.00,
"472288409_0","08",1000000,,1000000,150.00,
"472288411_0","08",1000000,,1000000,150.00,
"472288412_0","08",1000000,,1000000,150.00,
"472288413_0","08",1000000,,1000000,150.00,
"472288414_0","08",1000000,,1000000,150.00,
"472288415_0","08",1000000,,1000000,150.00,
"472288416_0","08",1000000,,1000000,150.00,
"472288417_0","08",1000000,,1000000,150.00,
"472288418_0","08",1000000,,1000000,150.00,
"472288419_0","08",1000000,,1000000,150.00,
"472288420_0","08",1000000,,1000000,150.00,
"472288421_0","08",1000000,,1000000,150.00,
"472288422_0","08",1000000,,1000000,150.00,
"472288423_0","08",1000000,,1000000,150.00,
"472288424_0","08",1000000,,1000000,150.00,
"472288425_0","08",1000000,,1000000,150.00,
"472288426_0","08",1000000,,1000000,150.00,
"472288427_0","08",1000000,,1000000,150.00,
"472288428_0","08",1000000,,1000000,150.00,
"472288429_0","08",1000000,,1000000,150.00,
"472288430_0","08",1000000,,1000000,150.00,
"472288431_0","08",1000000,,1000000,150.00,
"472288432_0","08",1000000,,1000000,150.00,
"472288433_0","08",1000000,,1000000,150.00,
"472288434_0","08",1000000,,1000000,150.00,
"472288435_0","08",1000000,,1000000,150.00,
"472288436_0","08",1000000,,1000000,150.00,
"472288437_0","08",1000000,,1000000,150.00,
"472288438_0","08",1000000,,1000000,150.00,
"472288439_0","08",1000000,,1000000,150.00,
"472288440_0","08",1000000,,1000000,150.00,
"472288441_0","08",1000000,,1000000,150.00,
"472288442_0","08",1000000,,1000000,150.00,
"472288443_0","08",1000000,,1000000,150.00,
"472288444_0","08",1000000,,1000000,150.00,
